rating,key_theme_1,key_theme_2,key_theme_3,key_theme_4,key_theme_5,text,NPS
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,I see some of the older ratings say he's too quick and there's too many notes. I took Operations Mngmt with him and I dont remember writing down more than 5 lines in any given class. He has office hours two times a weeks which is great and he knows the field inside out which is great if you're interested in it further.. Only good things to say..,Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,"Mr Karakul really knows how to teach. He does not care about the stuff that the students do not need. Fair in grading, everything was prescheduled, quizzes , assignments, exams, examviewings... I really enjoyed this course. Just study before the exams, that's enough. Overall : very good !",Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,"awesome guy!!! had a great time in his class, learned alot and he is extremely efficient in getting papers marked and returned. hes really helpful if your stuck and is extremely approachable!!! Would definately take another class with him!!!",Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,"this prof is really smart and he is a really good marker, and he is super helpful",Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,He is a great professor. Pleasure to be in his class.,Passives
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,tough gradrer,Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,"Would not recommend anyone to take his online course. According to Hassan, ""As far as I know, this course has never Audio or Vedio lectures because they are not developed by the departmentschool. So, we have to read the text book and then post any questions on any concept or methods here,and I will address it."" TA worked pretty hard.",Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,BIG ACCENT,Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,"I kinda like this professor. I can feel that he is trying so hard to make the students understand everything. The bad thing is, hes kinda short tempered. But he did it because he cares for his students. I'd take another courses with him in the future.",Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,"What a guy! So helpful and nice, if you go to his office hours and show that you care, he'll try his best to help you out! Thank you Hassan for the great semester!",Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,"Anyone who says the prof is not helpful, probably they didn't ask for help! Prof. Hassan is very helpful and caring. He omitted one of the required assignments so we can increase our marks.Midterm wasn't a killer, it required someone who study. Overall, I'd take another class with him.",Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,"Took his online course. Worst experience so far in university (3rd year). Offers no help, and doesnt provide proper info on anything. First assignment was the most vague piece of $#!$ everyone I showed as ever seen. Shame on York for hiring him to educate the new was of statisticians and business people.",Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,"In my last year at York and have made it this far without submitting a Professor rating. Does not answer emails. Does not offer help. Unclear, arrogant, condescending. Switch sections, or good luck.",Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,Never responded to emails and never explained himself. Was never available or helpful.,Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,"Do not take internet section with him. The course is easy especially if u have studied adms 3330. He does not gives any feedback about the assignments and mid terms. When I e-mailed him for his office hours twice, he never responded. Take this course in fall or winter i.e. a lecture. Avoid the internet section. Overall a bad experience for me.",Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,I have taken stats before at another uni and had to take it again at York. I decided to take the online course. Hassan and the TA never respond to questions and when I wanted to discuss my assignment mark (62%) he could barely explain to me what I did wrong. I really did not like him as a teacher. Maybe it was just the online aspect.,Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,Big Accent....,Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,dudeeeeeeeeeeee u rock... no surprises in the exam... just practice back of the book question.. extremely helpfulll,Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,"oh hassan hassan hassan. he is an interesting prof. he does care for his students and is very enthusiastic about the material covered in class. he is quite lenient in his marking and his quizzes are not hard. only problem is you have to participate in his class, but i actually learnt a lot as a result. overall good prof.",Detractors
2.6,tough grader ,  skip class? you won't pass. ,NA,NA,NA,"I one of the worst profs I ever encountered. Whether you study hard or not (unfortunately, I've chose the prior option), quizes are incomprehensible, discussions are irrelevant and half of the articles are complete nonsense that aren't worth reading. p.s. Avoid challenging his opinion, he won't like you.",Detractors
